Channel_ID,Channel_Name,YouTube_Video_ID,Video_URL,Video_Title,PublishedAt,DurationSeconds,Provider,Failure_Reason,Suggested_FileName,Manual_Action
C09,Huntress,_qnz_EBDpkg,https://www.youtube.com/watch?v=_qnz_EBDpkg,"Community Fireside Chat (EMEA) | Beyond the Tech: Mastering the ""Business-First"" QBR",2026-02-20T03:04:22Z,3560,local_asr_whisper,local_asr_whisper::no_local_audio,_qnz_EBDpkg.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C09,Huntress,XlHQezA8W3s,https://www.youtube.com/watch?v=XlHQezA8W3s,Tradecraft Tuesday | Hiding in Plain Sight - AppDomainManager Injection,2026-02-11T07:10:09Z,3454,local_asr_whisper,local_asr_whisper::no_local_audio,XlHQezA8W3s.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C09,Huntress,GW3SqDH-_hg,https://www.youtube.com/watch?v=GW3SqDH-_hg,The Product Lab | December 2025,2026-01-30T16:01:29Z,4882,local_asr_whisper,local_asr_whisper::no_local_audio,GW3SqDH-_hg.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C09,Huntress,qz69Q0nrE9c,https://www.youtube.com/watch?v=qz69Q0nrE9c,Community Fireside Chat | The Great Stack Audit: Making Sense of Your Tools,2026-01-30T15:57:10Z,2734,local_asr_whisper,local_asr_whisper::no_local_audio,qz69Q0nrE9c.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C09,Huntress,Y_y5CMpLm2I,https://www.youtube.com/watch?v=Y_y5CMpLm2I,Community Fireside Chat | The Evolution of Cyber Insurance: Rethinking Carrier Vendor Panels,2026-01-30T15:54:53Z,2848,local_asr_whisper,local_asr_whisper::no_local_audio,Y_y5CMpLm2I.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C09,Huntress,xpQ1a4drf1o,https://www.youtube.com/watch?v=xpQ1a4drf1o,Tradecraft Tuesday | A Look Inside the React2Shell,2026-01-30T15:48:39Z,3227,local_asr_whisper,local_asr_whisper::no_local_audio,xpQ1a4drf1o.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C09,Huntress,U_EgekHjHyM,https://www.youtube.com/watch?v=U_EgekHjHyM,Community Fireside Chat | Nailing Your Incident Response (IR) Planning,2025-11-21T06:50:16Z,2812,local_asr_whisper,local_asr_whisper::no_local_audio,U_EgekHjHyM.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C10,John Hammond,Ck8IPInn74A,https://www.youtube.com/watch?v=Ck8IPInn74A,Russia is hacking zero-days again,2026-02-19T14:00:27Z,1009,local_asr_whisper,local_asr_whisper::no_local_audio,Ck8IPInn74A.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C10,John Hammond,RP-zs6J6ySw,https://www.youtube.com/watch?v=RP-zs6J6ySw,AI wrote a hit piece,2026-02-15T14:00:39Z,475,local_asr_whisper,local_asr_whisper::no_local_audio,RP-zs6J6ySw.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C10,John Hammond,BzUBdvCdlSU,https://www.youtube.com/watch?v=BzUBdvCdlSU,Moltbook is still weird (and AI skills suck),2026-02-13T14:00:18Z,1197,local_asr_whisper,local_asr_whisper::no_local_audio,BzUBdvCdlSU.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C10,John Hammond,7GS6Xs4hdvg,https://www.youtube.com/watch?v=7GS6Xs4hdvg,Clawdbot Malware,2026-01-27T22:52:58Z,2590,local_asr_whisper,local_asr_whisper::no_local_audio,7GS6Xs4hdvg.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C10,John Hammond,Mw8DVcLSZIc,https://www.youtube.com/watch?v=Mw8DVcLSZIc,NTUSER.MAN,2026-01-15T14:00:46Z,1778,local_asr_whisper,local_asr_whisper::no_local_audio,Mw8DVcLSZIc.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C10,John Hammond,AAiiIY-Soak,https://www.youtube.com/watch?v=AAiiIY-Soak,"Hacking Endpoint to Identity (Microsoft 365): ""ConsentFix""",2025-12-13T14:00:22Z,1186,local_asr_whisper,local_asr_whisper::no_local_audio,AAiiIY-Soak.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C10,John Hammond,0XumkGQFEEk,https://www.youtube.com/watch?v=0XumkGQFEEk,so malware is invisible now lol,2025-12-05T14:00:03Z,1205,local_asr_whisper,local_asr_whisper::no_local_audio,0XumkGQFEEk.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C10,John Hammond,w8O8FcRgDXU,https://www.youtube.com/watch?v=w8O8FcRgDXU,Phishing for Passwords! (Advent of Cyber Day 02),2025-12-02T15:55:00Z,1164,local_asr_whisper,local_asr_whisper::no_local_audio,w8O8FcRgDXU.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C10,John Hammond,Bc2Jygf4WdE,https://www.youtube.com/watch?v=Bc2Jygf4WdE,The State of Cybercrime in 2025 Part 2 (with Nick Ascoli!),2025-11-26T14:00:19Z,2731,local_asr_whisper,local_asr_whisper::no_local_audio,Bc2Jygf4WdE.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C10,John Hammond,WUHzpDdauAw,https://www.youtube.com/watch?v=WUHzpDdauAw,Microsoft Entra ID INSECURE DEFAULTS,2025-11-18T14:00:52Z,1040,local_asr_whisper,local_asr_whisper::no_local_audio,WUHzpDdauAw.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C11,Secureworks,XG9KCTgW2t4,https://www.youtube.com/watch?v=XG9KCTgW2t4,Re-Examining Chinese Cyber Threats in the Age of the Xictionary,2024-12-20T22:06:36Z,2175,local_asr_whisper,local_asr_whisper::no_local_audio,XG9KCTgW2t4.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C11,Secureworks,XUbhK9TyuCA,https://www.youtube.com/watch?v=XUbhK9TyuCA,Predictions Round Table: Secureworks Experts On Cybersecurity in 2025,2024-12-19T21:29:43Z,726,local_asr_whisper,local_asr_whisper::no_local_audio,XUbhK9TyuCA.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C11,Secureworks,5KGY9byIMQg,https://www.youtube.com/watch?v=5KGY9byIMQg,Inside The Threat: Secureworks CTU Analysis,2024-11-15T23:00:03Z,1974,local_asr_whisper,local_asr_whisper::no_local_audio,5KGY9byIMQg.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C11,Secureworks,b_IhU4tTttA,https://www.youtube.com/watch?v=b_IhU4tTttA,Keynote Address: Bridging Borders in Cybersecurity,2024-11-14T15:00:44Z,1434,local_asr_whisper,local_asr_whisper::no_local_audio,b_IhU4tTttA.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C11,Secureworks,Qur8h6Kb9k0,https://www.youtube.com/watch?v=Qur8h6Kb9k0,Embedding Threat Intelligence for Super Security,2024-11-11T22:47:27Z,1032,local_asr_whisper,local_asr_whisper::no_local_audio,Qur8h6Kb9k0.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C11,Secureworks,MRHcQNoUOhM,https://www.youtube.com/watch?v=MRHcQNoUOhM,The Rise of Adversary in the Middle Attacks,2024-11-08T18:59:20Z,727,local_asr_whisper,local_asr_whisper::no_local_audio,MRHcQNoUOhM.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C11,Secureworks,xQsWREi7TJc,https://www.youtube.com/watch?v=xQsWREi7TJc,State of the Threat Overview,2024-10-28T15:45:11Z,1812,local_asr_whisper,local_asr_whisper::no_local_audio,xQsWREi7TJc.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C11,Secureworks,oYMaV5PiaG4,https://www.youtube.com/watch?v=oYMaV5PiaG4,Context Matters: Defending Your Business with Threat Intelligence,2024-10-17T16:23:07Z,1054,local_asr_whisper,local_asr_whisper::no_local_audio,oYMaV5PiaG4.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C11,Secureworks,xN7LhialSrQ,https://www.youtube.com/watch?v=xN7LhialSrQ,Stop Identity Attacks in Their Tracks: A Roadmap to Risk Reduction,2024-10-11T16:12:21Z,2014,local_asr_whisper,local_asr_whisper::no_local_audio,xN7LhialSrQ.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C11,Secureworks,8r34sovxaiE,https://www.youtube.com/watch?v=8r34sovxaiE,Secureworks Taegis XDR Entity Graph Demo,2024-10-04T19:20:04Z,564,local_asr_whisper,local_asr_whisper::no_local_audio,8r34sovxaiE.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C12,Kaspersky,xdDP44WO1oY,https://www.youtube.com/watch?v=xdDP44WO1oY,Cybersecurity solutions for industrial resilience — at Birla Sugar (K K Birla Group),2025-12-17T11:14:55Z,305,local_asr_whisper,local_asr_whisper::no_local_audio,xdDP44WO1oY.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C12,Kaspersky,_w-8GB_bjno,https://www.youtube.com/watch?v=_w-8GB_bjno,Yakutsk-Tiksi-Yakutsk Expedition 2024,2024-12-14T10:00:36Z,2488,local_asr_whisper,local_asr_whisper::no_local_audio,_w-8GB_bjno.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C13,Palo Alto Networks Unit 42,j03qMfdXBuc,https://www.youtube.com/watch?v=j03qMfdXBuc,Enhancing Ethical Hacking with AI,2024-08-13T15:40:58Z,2215,local_asr_whisper,local_asr_whisper::no_local_audio,j03qMfdXBuc.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C13,Palo Alto Networks Unit 42,Dwak5bd3u-c,https://www.youtube.com/watch?v=Dwak5bd3u-c,🎭 Unmasking PoshC2 Framework | Beyond the Hunt Ep 10,2024-08-01T15:00:12Z,408,local_asr_whisper,local_asr_whisper::no_local_audio,Dwak5bd3u-c.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C13,Palo Alto Networks Unit 42,A-9yujO_dDc,https://www.youtube.com/watch?v=A-9yujO_dDc,Vishing Villains and Voter Vigilance,2024-07-19T22:39:39Z,1801,local_asr_whisper,local_asr_whisper::no_local_audio,A-9yujO_dDc.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C13,Palo Alto Networks Unit 42,T09iIh6OkXI,https://www.youtube.com/watch?v=T09iIh6OkXI,AI-Generated Malware is Changing the Cyber Threat Landscape,2024-07-03T14:56:33Z,1643,local_asr_whisper,local_asr_whisper::no_local_audio,T09iIh6OkXI.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C13,Palo Alto Networks Unit 42,gsAL2eOreXk,https://www.youtube.com/watch?v=gsAL2eOreXk,From Cybersecurity to Cancer Care with Jim Foote,2024-06-26T13:38:02Z,1715,local_asr_whisper,local_asr_whisper::no_local_audio,gsAL2eOreXk.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C13,Palo Alto Networks Unit 42,QCHYq-i6fDw,https://www.youtube.com/watch?v=QCHYq-i6fDw,"Impacket Framework, Inc Ransomware | Beyond the Hunt | Episode 8",2024-06-20T18:53:44Z,436,local_asr_whisper,local_asr_whisper::no_local_audio,QCHYq-i6fDw.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C13,Palo Alto Networks Unit 42,nMzyh88JCIA,https://www.youtube.com/watch?v=nMzyh88JCIA,Need to Know Threats May 2024 | Beyond the Hunt | Episode 7,2024-06-13T14:48:54Z,357,local_asr_whisper,local_asr_whisper::no_local_audio,nMzyh88JCIA.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C13,Palo Alto Networks Unit 42,BlTJWD_gXWA,https://www.youtube.com/watch?v=BlTJWD_gXWA,Using Technology to Empower Privacy and Security,2024-06-06T15:50:17Z,2191,local_asr_whisper,local_asr_whisper::no_local_audio,BlTJWD_gXWA.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C13,Palo Alto Networks Unit 42,yEhhGhqrxc4,https://www.youtube.com/watch?v=yEhhGhqrxc4,Guardians of the Digital Age  How Gregory Jones Shapes Cybersecurity at Xavier University,2024-05-23T16:21:06Z,1840,local_asr_whisper,local_asr_whisper::no_local_audio,yEhhGhqrxc4.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C13,Palo Alto Networks Unit 42,RUqfw_ZNex8,https://www.youtube.com/watch?v=RUqfw_ZNex8,CrushFTP & WMI Vulnerabilities | Beyond the Hunt | Episode 6,2024-05-22T16:53:15Z,327,local_asr_whisper,local_asr_whisper::no_local_audio,RUqfw_ZNex8.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C14,Elastic Security,2Ba1ti_67fA,https://www.youtube.com/watch?v=2Ba1ti_67fA,AI can do what now?! Multiply your defense impact,2025-12-15T15:32:20Z,539,local_asr_whisper,local_asr_whisper::no_local_audio,2Ba1ti_67fA.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C14,Elastic Security,gpsnVi2_mxM,https://www.youtube.com/watch?v=gpsnVi2_mxM,Pastries with SREs: Holding onto extra observability data and desserts,2025-11-26T18:01:28Z,354,local_asr_whisper,local_asr_whisper::no_local_audio,gpsnVi2_mxM.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C14,Elastic Security,uTJWNFd5Ieo,https://www.youtube.com/watch?v=uTJWNFd5Ieo,Pastries with SREs: Enriched logs and filled donuts,2025-11-24T15:30:40Z,373,local_asr_whisper,local_asr_whisper::no_local_audio,uTJWNFd5Ieo.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C14,Elastic Security,IUZMyoFXa4E,https://www.youtube.com/watch?v=IUZMyoFXa4E,Embracing failure and chaos to improve system reliability and SRE team performance,2025-11-03T17:00:35Z,1516,local_asr_whisper,local_asr_whisper::no_local_audio,IUZMyoFXa4E.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C14,Elastic Security,w0bLm9Q_rd0,https://www.youtube.com/watch?v=w0bLm9Q_rd0,How AI Cuts SIEM Migration Time from Months to Minutes,2025-10-27T18:45:07Z,570,local_asr_whisper,local_asr_whisper::no_local_audio,w0bLm9Q_rd0.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C14,Elastic Security,uGQBCv2kIIE,https://www.youtube.com/watch?v=uGQBCv2kIIE,From court to code: Build an agentic RAG assistant with Elasticsearch,2025-10-17T03:34:58Z,1889,local_asr_whisper,local_asr_whisper::no_local_audio,uGQBCv2kIIE.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C14,Elastic Security,xgIqwdVIKKg,https://www.youtube.com/watch?v=xgIqwdVIKKg,Agentic AI Explained: How Autonomous Systems Are Changing Cybersecurity,2025-10-08T11:01:43Z,552,local_asr_whisper,local_asr_whisper::no_local_audio,xgIqwdVIKKg.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C14,Elastic Security,tw-NNqzgohk,https://www.youtube.com/watch?v=tw-NNqzgohk,"Elastic Security Explained: Transparency, AI, and the Future of Threat Hunting",2025-10-02T18:15:09Z,2734,local_asr_whisper,local_asr_whisper::no_local_audio,tw-NNqzgohk.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C14,Elastic Security,EfZK6rylZII,https://www.youtube.com/watch?v=EfZK6rylZII,How AI Is Revolutionizing Cybersecurity Data Onboarding,2025-10-01T17:00:30Z,467,local_asr_whisper,local_asr_whisper::no_local_audio,EfZK6rylZII.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C14,Elastic Security,AWs7c1MFBNg,https://www.youtube.com/watch?v=AWs7c1MFBNg,"Really Possible Series, Episode 4: What makes you excited about AI today?",2024-10-09T18:01:58Z,455,local_asr_whisper,local_asr_whisper::no_local_audio,AWs7c1MFBNg.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C15,RSA Conference,G_vIAf3dEUU,https://www.youtube.com/watch?v=G_vIAf3dEUU,RSAC Innovation Showcase: AI-Informed Policy Guidance for Cyber Companies,2025-12-11T20:46:58Z,2285,local_asr_whisper,local_asr_whisper::no_local_audio,G_vIAf3dEUU.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C15,RSA Conference,BC8y69TpIbk,https://www.youtube.com/watch?v=BC8y69TpIbk,RSAC Innovation Showcase: Coding with AI: Can We Trust the Code We Ship?,2025-11-20T18:36:26Z,2238,local_asr_whisper,local_asr_whisper::no_local_audio,BC8y69TpIbk.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C15,RSA Conference,NRUGujy-sis,https://www.youtube.com/watch?v=NRUGujy-sis,Cyber at the Top: Defining Strength─Building a Resilient Incident Response Capability,2025-11-13T21:54:58Z,2133,local_asr_whisper,local_asr_whisper::no_local_audio,NRUGujy-sis.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C15,RSA Conference,h2PB5UQCgd4,https://www.youtube.com/watch?v=h2PB5UQCgd4,Webcast: Escalation Paths to Attack Active Directory Certificate Services,2025-10-21T15:09:03Z,3272,local_asr_whisper,local_asr_whisper::no_local_audio,h2PB5UQCgd4.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C15,RSA Conference,TIlJ7Sa0Ir4,https://www.youtube.com/watch?v=TIlJ7Sa0Ir4,Webcast: Redefining Security in the Digital Age,2025-10-03T15:09:31Z,3674,local_asr_whisper,local_asr_whisper::no_local_audio,TIlJ7Sa0Ir4.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C15,RSA Conference,4E_90kyu9J0,https://www.youtube.com/watch?v=4E_90kyu9J0,RSAC Innovation Showcase: Agentic Security for the Enterprise,2025-10-02T15:54:07Z,2737,local_asr_whisper,local_asr_whisper::no_local_audio,4E_90kyu9J0.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C15,RSA Conference,H5cGTZffmW0,https://www.youtube.com/watch?v=H5cGTZffmW0,Traditional Sessions — RSAC Virtual Seminar: Security Strategy & Architecture,2025-09-23T15:50:41Z,6576,local_asr_whisper,local_asr_whisper::no_local_audio,H5cGTZffmW0.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C15,RSA Conference,HSu0wV-BbcM,https://www.youtube.com/watch?v=HSu0wV-BbcM,Leadership Panel — RSAC Virtual Seminar: Security Strategy & Architecture,2025-09-23T15:50:36Z,5315,local_asr_whisper,local_asr_whisper::no_local_audio,HSu0wV-BbcM.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C15,RSA Conference,ef00ACf5ZeU,https://www.youtube.com/watch?v=ef00ACf5ZeU,Webcast: Building a Secure Al Assistant in a Regulated Industry,2025-09-22T20:07:14Z,3148,local_asr_whisper,local_asr_whisper::no_local_audio,ef00ACf5ZeU.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C15,RSA Conference,8O_AFY9A4v4,https://www.youtube.com/watch?v=8O_AFY9A4v4,Webcast: Weaponized Malware vs. Encryption & Exfiltrating Data from Signal Messenger,2025-09-04T20:21:21Z,3472,local_asr_whisper,local_asr_whisper::no_local_audio,8O_AFY9A4v4.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C16,USENIX Security,vdpRrh3cV-E,https://www.youtube.com/watch?v=vdpRrh3cV-E,Celebrating USENIX at 50,2025-12-23T01:12:17Z,451,local_asr_whisper,local_asr_whisper::no_local_audio,vdpRrh3cV-E.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C16,USENIX Security,Z9tnNTTz6GM,https://www.youtube.com/watch?v=Z9tnNTTz6GM,"SREcon25 Europe/Middle East/Africa - Honey, I Shrunk the Data Center!",2025-11-11T19:45:34Z,1291,local_asr_whisper,local_asr_whisper::no_local_audio,Z9tnNTTz6GM.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C16,USENIX Security,vPcbT9hSUJU,https://www.youtube.com/watch?v=vPcbT9hSUJU,SREcon25 Europe/Middle East/Africa - Service Messy: Pagerduty's Service Mesh Migration,2025-11-11T19:45:34Z,2174,local_asr_whisper,local_asr_whisper::no_local_audio,vPcbT9hSUJU.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C16,USENIX Security,x9OYdphaujg,https://www.youtube.com/watch?v=x9OYdphaujg,SREcon25 Europe/Middle East/Africa - Gaining Insights from a Black Box System,2025-11-11T19:45:34Z,1732,local_asr_whisper,local_asr_whisper::no_local_audio,x9OYdphaujg.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C16,USENIX Security,0melA289C2E,https://www.youtube.com/watch?v=0melA289C2E,SREcon25 Europe/Middle East/Africa - HyperRouter: Lessons Learnt from Building an L4 Load...,2025-11-11T19:45:31Z,2027,local_asr_whisper,local_asr_whisper::no_local_audio,0melA289C2E.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C16,USENIX Security,E_qxG2vX8XE,https://www.youtube.com/watch?v=E_qxG2vX8XE,SREcon25 Europe/Middle East/Africa - The Bitter and the Sweet of Running a Planet-Scale Build &...,2025-11-11T19:45:31Z,1770,local_asr_whisper,local_asr_whisper::no_local_audio,E_qxG2vX8XE.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C16,USENIX Security,PgfOzVeY1sg,https://www.youtube.com/watch?v=PgfOzVeY1sg,SREcon25 Europe/Middle East/Africa - Catch Me If You Can: Hunting Misconfigurations Before They...,2025-11-11T19:45:31Z,1623,local_asr_whisper,local_asr_whisper::no_local_audio,PgfOzVeY1sg.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C16,USENIX Security,U91rCPRM4zc,https://www.youtube.com/watch?v=U91rCPRM4zc,SREcon25 Europe/Middle East/Africa - ACK to the Future: TCP in 2025,2025-11-11T19:45:31Z,1372,local_asr_whisper,local_asr_whisper::no_local_audio,U91rCPRM4zc.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C16,USENIX Security,nUvWhHlLuqo,https://www.youtube.com/watch?v=nUvWhHlLuqo,SREcon25 Europe/Middle East/Africa - Quality Gates in Production: How We Turn OpenTelemetry...,2025-11-11T19:44:02Z,1271,local_asr_whisper,local_asr_whisper::no_local_audio,nUvWhHlLuqo.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C16,USENIX Security,qO0JXY8O0RU,https://www.youtube.com/watch?v=qO0JXY8O0RU,SREcon25 Europe/Middle East/Africa - STPA for Software Systems–Illuminate the Unknown Unknowns,2025-11-11T19:44:02Z,4958,local_asr_whisper,local_asr_whisper::no_local_audio,qO0JXY8O0RU.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C17,FIRST Conference,Ggp3UIVPxkc,https://www.youtube.com/watch?v=Ggp3UIVPxkc,"Improving Security Across Nations with FIRST: Enrico Lovat, FIRST Member",2025-09-09T13:00:34Z,416,local_asr_whisper,local_asr_whisper::no_local_audio,Ggp3UIVPxkc.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C17,FIRST Conference,0xyiqtSTOhc,https://www.youtube.com/watch?v=0xyiqtSTOhc,"Improving Security Across Nations with FIRST: Adli Wahid, FIRST Member",2025-09-04T13:00:03Z,338,local_asr_whisper,local_asr_whisper::no_local_audio,0xyiqtSTOhc.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C17,FIRST Conference,kMvsUWzRxYI,https://www.youtube.com/watch?v=kMvsUWzRxYI,"Improving Security Across Nations with FIRST: Sametria McKinney, FIRST Member",2025-08-28T13:01:32Z,442,local_asr_whisper,local_asr_whisper::no_local_audio,kMvsUWzRxYI.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C17,FIRST Conference,fa11tDS1zM8,https://www.youtube.com/watch?v=fa11tDS1zM8,"Improving Security Across Nations with FIRST: Carlos Leonardo, FIRST Board of Directors Member",2025-08-14T13:01:14Z,434,local_asr_whisper,local_asr_whisper::no_local_audio,fa11tDS1zM8.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C17,FIRST Conference,Y46zntv2IRM,https://www.youtube.com/watch?v=Y46zntv2IRM,Revolutionizing Malware Analysis with Agentic AI: Lessons and Innovations,2025-08-12T18:23:33Z,2113,local_asr_whisper,local_asr_whisper::no_local_audio,Y46zntv2IRM.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C17,FIRST Conference,cxINHQ4I8Aw,https://www.youtube.com/watch?v=cxINHQ4I8Aw,"Friday Keynote Address - Network Security is a Team Sport, so How Do We Set and Manage the Team",2025-08-12T18:23:25Z,3272,local_asr_whisper,local_asr_whisper::no_local_audio,cxINHQ4I8Aw.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C17,FIRST Conference,JtvjGZeJhC0,https://www.youtube.com/watch?v=JtvjGZeJhC0,What Can Cybersecurity Incident Responders Learn from Real-World Crises?,2025-08-12T18:23:15Z,2168,local_asr_whisper,local_asr_whisper::no_local_audio,JtvjGZeJhC0.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C17,FIRST Conference,UQ2TixVmGBE,https://www.youtube.com/watch?v=UQ2TixVmGBE,Automated ATT&CK Technique Chaining,2025-08-12T18:23:05Z,2097,local_asr_whisper,local_asr_whisper::no_local_audio,UQ2TixVmGBE.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C17,FIRST Conference,IMVAwXra3k8,https://www.youtube.com/watch?v=IMVAwXra3k8,What's New in CSAF v2.1: Key Updates Explained,2025-08-12T18:23:00Z,2087,local_asr_whisper,local_asr_whisper::no_local_audio,IMVAwXra3k8.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C17,FIRST Conference,RqsHcTtFhpc,https://www.youtube.com/watch?v=RqsHcTtFhpc,Only Seeing Stars: Enabling the Open Source Scripting Community with OCSF,2025-08-12T18:22:53Z,1998,local_asr_whisper,local_asr_whisper::no_local_audio,RqsHcTtFhpc.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C18,Malware Analysis for Hedgehogs,Fmfg0F1e2tM,https://www.youtube.com/watch?v=Fmfg0F1e2tM,"Malware Analysis - RenPy game, finding malware code in 2956 files, Beginner friendly",2025-12-21T13:02:32Z,2177,local_asr_whisper,local_asr_whisper::no_local_audio,Fmfg0F1e2tM.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C18,Malware Analysis for Hedgehogs,sARnT7o8L60,https://www.youtube.com/watch?v=sARnT7o8L60,Malware Analysis - Defeating ConfuserEx Anti-Analysis with Hooking,2025-11-30T10:54:40Z,1784,local_asr_whisper,local_asr_whisper::no_local_audio,sARnT7o8L60.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C18,Malware Analysis for Hedgehogs,fn8rAm9u4rc,https://www.youtube.com/watch?v=fn8rAm9u4rc,Malware Theory - What breakpoints to set for unpacking,2025-09-08T07:05:16Z,791,local_asr_whisper,local_asr_whisper::no_local_audio,fn8rAm9u4rc.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C18,Malware Analysis for Hedgehogs,FcXPSpBh4ps,https://www.youtube.com/watch?v=FcXPSpBh4ps,"Malware Analysis - Virut's file infection, part 3",2025-07-05T07:03:01Z,3367,local_asr_whisper,local_asr_whisper::no_local_audio,FcXPSpBh4ps.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C18,Malware Analysis for Hedgehogs,nuxnvjGgUQQ,https://www.youtube.com/watch?v=nuxnvjGgUQQ,"Malware Analysis - Virut's NTDLL Hooking and Process Infection, Part 2",2025-05-30T01:30:44Z,3553,local_asr_whisper,local_asr_whisper::no_local_audio,nuxnvjGgUQQ.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C18,Malware Analysis for Hedgehogs,250Bxe0qlQY,https://www.youtube.com/watch?v=250Bxe0qlQY,"Malware Analysis - Virut, Unpacking a Polymorphic File Infector, Part I",2025-04-30T14:53:37Z,3276,local_asr_whisper,local_asr_whisper::no_local_audio,250Bxe0qlQY.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
C18,Malware Analysis for Hedgehogs,aenOHAryDPc,https://www.youtube.com/watch?v=aenOHAryDPc,Malware Analysis - Unpacking Lumma Stealer from Emmenhtal and Pure Crypter,2025-03-02T10:14:03Z,2096,local_asr_whisper,local_asr_whisper::no_local_audio,aenOHAryDPc.txt,Open video → ⋯ → Show transcript → copy/paste into .txt
