Run_TS,Channel_ID,Channel_Name,Channel_URL,Channel_UC,YouTube_Video_ID,Video_Title,PublishedAt,DurationSeconds,KeywordMatch,Selected,Stage,Outcome,Failure_Reason,HTTP_Status,Retry_Count,Provider,Transcript_Available,Output_File,Failure_Stage
20260225_150635,C13,Palo Alto Networks Unit 42,https://www.youtube.com/@PaloAltoNetworksUnit42,UCvJQO11qoCHYwZ4Ah4Jf-Tw,MNlWIXmAOuA,David Faraone: Cyber Security Predictions - 5 Cyber Security Trends,2023-08-30T19:25:16Z,29,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C13,Palo Alto Networks Unit 42,https://www.youtube.com/@PaloAltoNetworksUnit42,UCvJQO11qoCHYwZ4Ah4Jf-Tw,NQU_oswk1tE,"Sam Rubin: Ransomware - Why You Should Lock Up, NOT Pay Up",2023-08-30T19:25:11Z,32,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C13,Palo Alto Networks Unit 42,https://www.youtube.com/@PaloAltoNetworksUnit42,UCvJQO11qoCHYwZ4Ah4Jf-Tw,j03qMfdXBuc,Enhancing Ethical Hacking with AI,2024-08-13T15:40:58Z,2215,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C13_Palo_Alto_Networks_Unit_42/V0113.txt,
20260225_150635,C13,Palo Alto Networks Unit 42,https://www.youtube.com/@PaloAltoNetworksUnit42,UCvJQO11qoCHYwZ4Ah4Jf-Tw,Dwak5bd3u-c,🎭 Unmasking PoshC2 Framework | Beyond the Hunt Ep 10,2024-08-01T15:00:12Z,408,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C13_Palo_Alto_Networks_Unit_42/V0114.txt,
20260225_150635,C13,Palo Alto Networks Unit 42,https://www.youtube.com/@PaloAltoNetworksUnit42,UCvJQO11qoCHYwZ4Ah4Jf-Tw,A-9yujO_dDc,Vishing Villains and Voter Vigilance,2024-07-19T22:39:39Z,1801,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C13_Palo_Alto_Networks_Unit_42/V0115.txt,
20260225_150635,C13,Palo Alto Networks Unit 42,https://www.youtube.com/@PaloAltoNetworksUnit42,UCvJQO11qoCHYwZ4Ah4Jf-Tw,T09iIh6OkXI,AI-Generated Malware is Changing the Cyber Threat Landscape,2024-07-03T14:56:33Z,1643,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C13_Palo_Alto_Networks_Unit_42/V0116.txt,
20260225_150635,C13,Palo Alto Networks Unit 42,https://www.youtube.com/@PaloAltoNetworksUnit42,UCvJQO11qoCHYwZ4Ah4Jf-Tw,gsAL2eOreXk,From Cybersecurity to Cancer Care with Jim Foote,2024-06-26T13:38:02Z,1715,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C13_Palo_Alto_Networks_Unit_42/V0117.txt,
20260225_150635,C13,Palo Alto Networks Unit 42,https://www.youtube.com/@PaloAltoNetworksUnit42,UCvJQO11qoCHYwZ4Ah4Jf-Tw,QCHYq-i6fDw,"Impacket Framework, Inc Ransomware | Beyond the Hunt | Episode 8",2024-06-20T18:53:44Z,436,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C13_Palo_Alto_Networks_Unit_42/V0118.txt,
20260225_150635,C13,Palo Alto Networks Unit 42,https://www.youtube.com/@PaloAltoNetworksUnit42,UCvJQO11qoCHYwZ4Ah4Jf-Tw,nMzyh88JCIA,Need to Know Threats May 2024 | Beyond the Hunt | Episode 7,2024-06-13T14:48:54Z,357,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C13_Palo_Alto_Networks_Unit_42/V0119.txt,
20260225_150635,C13,Palo Alto Networks Unit 42,https://www.youtube.com/@PaloAltoNetworksUnit42,UCvJQO11qoCHYwZ4Ah4Jf-Tw,BlTJWD_gXWA,Using Technology to Empower Privacy and Security,2024-06-06T15:50:17Z,2191,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C13_Palo_Alto_Networks_Unit_42/V0120.txt,
20260225_150635,C13,Palo Alto Networks Unit 42,https://www.youtube.com/@PaloAltoNetworksUnit42,UCvJQO11qoCHYwZ4Ah4Jf-Tw,yEhhGhqrxc4,Guardians of the Digital Age  How Gregory Jones Shapes Cybersecurity at Xavier University,2024-05-23T16:21:06Z,1840,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C13_Palo_Alto_Networks_Unit_42/V0121.txt,
20260225_150635,C13,Palo Alto Networks Unit 42,https://www.youtube.com/@PaloAltoNetworksUnit42,UCvJQO11qoCHYwZ4Ah4Jf-Tw,RUqfw_ZNex8,CrushFTP & WMI Vulnerabilities | Beyond the Hunt | Episode 6,2024-05-22T16:53:15Z,327,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C13_Palo_Alto_Networks_Unit_42/V0122.txt,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,5bejW51AGeY,TVH enhances operational efficiency and cuts costs by 10% with Elastic Observability,2026-02-24T17:37:24Z,149,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,DRZ2s3SIa4s,The Real Role of Agentic AI in Modern Security,2026-02-13T18:00:00Z,58,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,lQ3DCg9hGIA,Will humans be replaced by AI? The truth,2026-02-12T18:00:00Z,55,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,ovbNx319agE,What Agentic AI Is Really Made Of (Most People Miss This),2026-02-11T18:00:00Z,59,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,wpwUjdDqFmM,What problem is agentic AI trying to solve?,2026-02-10T18:00:00Z,53,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,PtU6vQcApHM,What is agentic AI? (explained in 60 seconds),2026-02-09T18:00:00Z,37,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,IemqokXjM6Q,How Seismic powers retrieval-augmented AI at scale with Elastic,2026-02-03T14:45:00Z,120,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,76MC4racGFc,How to build AI‑powered search with Elasticsearch [2 min live demo],2026-02-02T20:45:36Z,138,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,ZcVpC0gx62U,Pastries with SREs: FinOps is to ROI as a coffee is to cannoli,2025-11-19T16:01:03Z,283,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,atvSh1M1WlQ,Pastries with SREs: No compromises on cost-effective observability or donuts.,2025-11-12T15:30:02Z,298,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,DPHaWSrwNMU,Generation AI (Episode 5): How generative AI Is shaping the future of the marketing technology stack,2025-11-10T17:14:24Z,230,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,V50NkkP1xgM,Pastries with SREs: From AIOps to GenAI and LLMs (lactose-free latte making),2025-11-05T19:25:05Z,250,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,RR5GYbksGEc,How Intermax Detects Threats Faster with Elastic AI,2025-10-31T21:00:37Z,158,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,3MDv0Ivm2To,How Generative AI is shaping the future of enterprise applications,2025-10-29T18:15:29Z,234,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,cJ4kcMlrSAU,Elastic at the Burj Khalifa | LED show,2025-10-29T16:31:22Z,62,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,NeD0DufRLRg,Streams: Elastic’s New AI That Turns Log Chaos into Clarity,2025-10-27T13:32:25Z,278,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,Na681EQq20o,How WP Engine Achieved 5× Faster Search with Elastic,2025-10-22T17:00:29Z,101,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,SukPRat-7Dg,The Secret Behind WP Engine’s 5-Millisecond Search Speed,2025-10-17T19:00:33Z,41,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,3OUZpR746tk,WP Engine Built a More Reliable Web Platform with Elastic,2025-10-17T17:00:06Z,128,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,Nk6Ju-2DiRI,How AI is transforming Elastic's Security team,2025-10-13T17:00:34Z,179,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,q5Cdv_IDPgo,Pastries with SREs: Leveling up observability and donut dunkability,2025-10-06T17:01:12Z,200,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,SQklvbn6Lpw,How GenAI Is Empowering Elastic Workforce,2025-09-29T17:00:41Z,180,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,rMVDNAlx_M0,Zooplus Found Faster Root Cause Detection with Elastic Observability,2025-09-23T17:01:20Z,121,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,CZiMLxEgKqg,How GenAI is Shaping Elastic Customer Support,2025-09-19T17:00:31Z,187,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,nnAalqKGQ1o,Pastries with SREs: OTel me where the cronuts are,2025-09-16T17:01:08Z,233,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,E3pBy2Wt6TI,Pastries with SREs: Limitless observability and uncompromised donuts,2025-09-11T17:00:15Z,234,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,cbkh0bnErS0,How Time Works in Elasticsearch (Explained in 90 Seconds),2025-09-09T17:00:56Z,89,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,Rf92J_Iwtd8,What Are Buckets in Elasticsearch? (Explained in 60 Seconds),2025-09-06T17:00:42Z,81,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,bGNYyK1L41g,What Are Vector Embeddings? (Explained in 2 Minutes) [Quick Question Ep. 6],2025-09-04T17:01:02Z,109,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,xZkiryPVPu0,What Are Hits and Aggregations in Elasticsearch? (Explained),2025-09-02T17:01:15Z,61,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,6P41l9Q6Zag,How Data Ingestion Works in Elasticsearch (Quick Guide),2025-08-30T17:00:07Z,94,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,ryXCer_rJcg,What Are Mappings in Elasticsearch? (Explained Simply),2025-08-28T17:01:22Z,71,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,wHZ3JsRzukI,"How Elasticsearch Works: Documents, JSON & Index Explained",2025-08-26T15:04:21Z,80,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,6sDaMVjZAhY,"Elasticsearch Explained for Beginners: From Spreadsheets to JSON, Indices & Shards",2025-08-23T17:00:15Z,80,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,BKbScJ2P2P0,What Is Vector Search? Difference Between Vector & Semantic Search Explained [Quick Question Ep. 5],2025-08-21T17:00:13Z,135,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,trGM38NP9LE,How Elastic Powers Search in Real-Time (Explained in 52 Seconds),2025-08-15T18:07:09Z,53,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,OuF8e5RFf0E,How to Adjust Semantic and Lexical Search Weights in Elasticsearch,2025-08-15T16:00:50Z,44,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,_6xIcBFLw0U,How ELSER Transforms One Keyword into Better Search Results,2025-08-13T15:58:10Z,41,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,5Lt6nRgDp9Y,What Is Semantic Intent? Interpreting User Intent in AI Search [Quick Question Ep. 4],2025-08-12T14:21:36Z,83,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,eZNV_jkbdW0,Semantic Search Explained: Search with intent [Quick Question Ep. 3],2025-08-05T14:00:58Z,109,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,VKmtmxQv6Jg,Vector Databases Explained: What they are & Why they Matter [Quick Question Ep. 2],2025-07-31T14:00:46Z,85,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,986YE8fDmVU,Flockx Cut Dev Time from Hours to Seconds with Elastic,2025-07-25T21:33:27Z,128,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,inaBjdvdFgA,How to build an advanced semantic search engine with hybrid search | Elasticsearch Coding Sessions,2025-07-23T03:23:32Z,1142,False,False,filter,skip,keyword_no_match,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,1EcYOlnkE0U,What Is AI Search? How It Improves Your Search Results [Quick Question Ep. 1],2025-07-22T19:48:19Z,71,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,_YNWgWqOSac,How Flockx Scaled Autonomous AI Agents with Elastic and Google Cloud,2025-07-19T16:01:02Z,133,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,BkFoanPRHck,How Payconiq Centralized Monitoring and Enabled Real-Time Insights with Elastic,2025-07-17T20:00:07Z,214,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,3b2_GKCcF18,How to Troubleshoot Outages Faster Using Elastic Observability [2 Min Live Demo],2025-07-15T15:00:04Z,144,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,a-LwsOGNRUI,How They Handle 44 Million Searches a Day...Without Breaking! | Rightmove and Elastic,2025-07-08T19:00:01Z,124,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,ONQDBXNsyH0,Elastic - The Search AI Company,2025-06-12T15:23:58Z,221,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,0V92AiUgp7I,Telefónica Germany transforms customer service with Elastic Observability,2025-06-11T21:47:02Z,148,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,zgd0koZsmP0,Zero trust for public sector organizations,2025-04-24T16:43:05Z,89,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,dgYqxk0jVj8,Fiber AI automates sales outreach and scales to $1M+ ARR with Elastic,2025-04-09T21:54:34Z,82,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,RuzaSoX_6iY,Docusign brings the power of generative AI to customers worldwide with Elastic,2025-03-27T15:57:25Z,120,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,qgGtm06z3CM,Proficio utilizes Elastic Security for threat management and AI integration,2025-02-10T20:35:36Z,143,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,9S0IDt41dtk,Generation AI (Episode 1): How Generative AI is Shaping the Future of Enterprises,2025-02-06T22:00:08Z,203,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,pBIJ2FHFz5w,Generation AI (Episode 2): How Generative AI is Shaping the Future of Security Operations,2025-02-06T22:00:02Z,210,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,E7W6ncxVGUM,Generation AI (Episode 3): How Generative AI is Shaping the Future of Customer Support,2025-02-06T21:59:56Z,202,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,PXfdqSz3sxQ,Turn data chaos into harmony with Elastic,2025-01-29T20:24:21Z,73,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,07F5KSedK-Q,Global data mesh for public sector organizations,2025-01-29T19:30:02Z,128,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,P6_cjGNyAfo,Future-proofing operations with generative AI,2024-11-20T18:23:29Z,50,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,yOUNRn_8cxQ,AutoOps simplifies cluster management with Elasticsearch,2024-11-11T19:01:07Z,182,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,KOmySP1USfM,What are the main challenges to implementing AI? | Really Possible Series,2024-10-14T14:54:50Z,60,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,L5_ck_LVjFk,What can generative AI do for your business? | Really Possible Series,2024-10-14T14:54:46Z,31,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,G7lvC6Gzaes,What makes you excited about AI today?,2024-10-14T14:54:42Z,61,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,y7FkVh811nQ,How important is it for businesses to bring their own data to AI?,2024-10-14T14:54:31Z,61,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,YlPJWf20MDI,How Ernst & Young uses generative AI for finance with Elastic Search,2024-10-10T17:45:33Z,216,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,iVTBASjft6A,Elastic Snackable Series: Using reranking with RAG,2024-10-03T16:42:35Z,210,False,False,filter,skip,duration_below_min:300,,0,,False,,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,2Ba1ti_67fA,AI can do what now?! Multiply your defense impact,2025-12-15T15:32:20Z,539,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C14_Elastic_Security/V0123.txt,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,gpsnVi2_mxM,Pastries with SREs: Holding onto extra observability data and desserts,2025-11-26T18:01:28Z,354,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C14_Elastic_Security/V0124.txt,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,uTJWNFd5Ieo,Pastries with SREs: Enriched logs and filled donuts,2025-11-24T15:30:40Z,373,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C14_Elastic_Security/V0125.txt,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,IUZMyoFXa4E,Embracing failure and chaos to improve system reliability and SRE team performance,2025-11-03T17:00:35Z,1516,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C14_Elastic_Security/V0126.txt,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,w0bLm9Q_rd0,How AI Cuts SIEM Migration Time from Months to Minutes,2025-10-27T18:45:07Z,570,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C14_Elastic_Security/V0127.txt,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,uGQBCv2kIIE,From court to code: Build an agentic RAG assistant with Elasticsearch,2025-10-17T03:34:58Z,1889,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C14_Elastic_Security/V0128.txt,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,xgIqwdVIKKg,Agentic AI Explained: How Autonomous Systems Are Changing Cybersecurity,2025-10-08T11:01:43Z,552,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C14_Elastic_Security/V0129.txt,
20260225_150635,C14,Elastic Security,https://www.youtube.com/@Elastic,UCIy5GtVvLEiLik0T2bZwm7g,tw-NNqzgohk,"Elastic Security Explained: Transparency, AI, and the Future of Threat Hunting",2025-10-02T18:15:09Z,2734,True,True,transcript,fail,local_asr_whisper::no_local_audio,,0,local_asr_whisper,False,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C14_Elastic_Security/V0130.txt,
